"time"	"CO"	"PV"
0.0	2.0	11.89
30.0	2.0	11.89
60.0	2.0	11.89
90.0	2.0	11.89
120.0	2.0	11.88
150.0	2.0	11.88
180.0	2.0	11.88
210.0	2.0	11.88
240.0	2.0	11.88
270.0	2.0	11.87
300.0	2.0	11.87
330.0	2.0	11.87
360.0	2.0	11.87
390.0	2.0	11.87
420.0	2.0	11.87
450.0	2.0	11.87
480.0	2.0	11.87
510.0	2.0	11.87
540.0	2.0	11.87
570.0	2.0	11.87
600.0	2.0	11.87
630.0	2.0	11.87
660.0	2.0	11.87
690.0	2.0	11.87
720.0	2.0	11.87
750.0	2.0	11.87
780.0	2.0	11.87
810.0	2.0	11.87
840.0	2.0	11.86
870.0	0.0	11.86
900.0	0.0	11.86
930.0	0.0	11.86
960.0	0.0	11.87
990.0	0.0	11.86
1020.0	0.0	11.86
1050.0	0.0	11.86
1080.0	0.0	11.86
1110.0	0.0	11.86
1140.0	0.0	11.86
1170.0	0.0	11.87
1200.0	0.0	11.86
1230.0	0.0	11.87
1260.0	0.0	11.87
1290.0	0.0	11.87
1320.0	0.0	11.87
1350.0	0.0	11.87
1380.0	0.0	11.87
1410.0	0.0	11.87
1440.0	0.0	11.87
1470.0	0.0	11.87
1500.0	0.0	11.87
1530.0	0.0	11.87
1560.0	0.0	11.87
1590.0	0.0	11.87
1620.0	0.0	11.87
1650.0	0.0	11.87
1680.0	0.0	11.87
1710.0	0.0	11.87
1740.0	0.0	11.87
1770.0	0.0	11.88
1800.0	0.0	11.87
1830.0	0.0	11.88
1860.0	0.0	11.88
1890.0	0.0	11.88
1920.0	0.0	11.88
1950.0	0.0	11.88
1980.0	0.0	11.88
2010.0	0.0	11.88
2040.0	0.0	11.89
2070.0	0.0	11.89
2100.0	0.0	11.89
2130.0	0.0	11.89
2160.0	0.0	11.89
2190.0	0.0	11.89
2220.0	0.0	11.89
2250.0	0.0	11.89
2280.0	0.0	11.89
2310.0	0.0	11.89
2340.0	0.0	11.89
2370.0	0.0	11.89
2400.0	0.0	11.89
2430.0	0.0	11.89
2460.0	0.0	11.89
2490.0	0.0	11.9
2520.0	0.0	11.9
2550.0	0.0	11.9
2580.0	0.0	11.9
2610.0	0.0	11.9
2640.0	0.0	11.9
2670.0	0.0	11.9
2700.0	0.0	11.9
2730.0	0.0	11.9
2760.0	0.0	11.9
2790.0	0.0	11.9
2820.0	0.0	11.9
2850.0	0.0	11.9
2880.0	0.0	11.9
2910.0	0.0	11.9
2940.0	0.0	11.9
2970.0	0.0	11.91
3000.0	0.0	11.91
3030.0	0.0	11.91
3060.0	0.0	11.91
3090.0	0.0	11.91
3120.0	0.0	11.91
3150.0	0.0	11.91
3180.0	0.0	11.91
3210.0	0.0	11.91
3240.0	0.0	11.91
3270.0	0.0	11.91
3300.0	0.0	11.91
3330.0	0.0	11.92
3360.0	0.0	11.92
3390.0	0.0	11.92
3420.0	0.0	11.92
3450.0	0.0	11.93
3480.0	0.0	11.93
3510.0	0.0	11.93
3540.0	0.0	11.93
3570.0	0.0	11.93
3600.0	0.0	11.93
3630.0	0.0	11.93
3660.0	0.0	11.93
3690.0	0.0	11.93
3720.0	0.0	11.93
3750.0	0.0	11.93
3780.0	0.0	11.93
3810.0	0.0	11.94
3840.0	0.0	11.94
3870.0	0.0	11.94
3900.0	0.0	11.94
3930.0	0.0	11.94
3960.0	0.0	11.94
3990.0	0.0	11.94
4020.0	0.0	11.94
4050.0	0.0	11.94
4080.0	0.0	11.94
4110.0	0.0	11.94
4140.0	0.0	11.94
4170.0	0.0	11.94
4200.0	0.0	11.94
4230.0	0.0	11.94
4260.0	0.0	11.95
4290.0	0.0	11.95
4320.0	0.0	11.95
4350.0	0.0	11.95
4380.0	0.0	11.95
4410.0	0.0	11.95
4440.0	0.0	11.95
4470.0	0.0	11.95
4500.0	0.0	11.95
4530.0	0.0	11.95
4560.0	0.0	11.95
4590.0	0.0	11.95
4620.0	0.0	11.95
4650.0	0.0	11.95
4680.0	0.0	11.95
4710.0	0.0	11.96
4740.0	0.0	11.96
4770.0	0.0	11.96
4800.0	0.0	11.96
4830.0	0.0	11.96
4860.0	0.0	11.96
4890.0	0.0	11.97
4920.0	0.0	11.97
4950.0	0.0	11.97
4980.0	0.0	11.97
5010.0	0.0	11.97
5040.0	0.0	11.97
5070.0	0.0	11.97
5100.0	0.0	11.97
5250.0	0.0	11.97
5280.0	0.0	11.97
5310.0	0.0	11.97
5340.0	0.0	11.97
5370.0	0.0	11.97
5400.0	0.0	11.97
5430.0	0.0	11.97
5460.0	0.0	11.97
5490.0	0.0	11.98
5520.0	0.0	11.98
5550.0	0.0	11.98
5580.0	0.0	11.98
5610.0	0.0	11.98
5640.0	0.0	11.98
5670.0	0.0	11.98
5700.0	0.0	11.98
5730.0	0.0	11.98
5760.0	0.0	11.98
5790.0	0.0	11.98
5820.0	0.0	11.98
5850.0	0.0	11.99
5880.0	0.0	11.99
5910.0	0.0	11.99
5940.0	0.0	11.99
5970.0	0.0	11.99
6000.0	0.0	11.99
6030.0	0.0	11.99
6060.0	0.0	11.99
6090.0	0.0	11.99
6120.0	0.0	11.99
6150.0	0.0	11.99
6180.0	0.0	11.99
6210.0	0.0	11.99
6240.0	0.0	12.0
6270.0	0.0	11.99
6300.0	0.0	12.0
6330.0	0.0	12.0
6360.0	0.0	12.0
6390.0	0.0	12.0
6420.0	0.0	12.01
6450.0	0.0	12.01
6480.0	0.0	12.01
6510.0	0.0	12.01
6540.0	0.0	12.01
6570.0	0.0	12.01
6600.0	0.0	12.01
6630.0	0.0	12.02
6660.0	0.0	12.02
6690.0	0.0	12.02
6720.0	0.0	12.02
6750.0	0.0	12.02
6780.0	0.0	12.02
6810.0	0.0	12.02
6840.0	0.0	12.02
6870.0	0.0	12.02
6900.0	0.0	12.02
6930.0	0.0	12.02
6960.0	0.0	12.02
6990.0	0.0	12.02
7020.0	0.0	12.03
7050.0	0.0	12.03
7080.0	0.0	12.03
7110.0	0.0	12.03
7140.0	0.0	12.03
7170.0	0.0	12.03
7200.0	0.0	12.03
7230.0	0.0	12.03
7260.0	0.0	12.03
7290.0	0.0	12.03
7320.0	0.0	12.03
7350.0	0.0	12.03
7380.0	0.0	12.03
7410.0	1.0	12.03
7440.0	0.0	12.04
7470.0	0.0	12.04
7500.0	0.0	12.04
7530.0	0.0	12.04
7560.0	0.0	12.04
7590.0	1.0	12.04
7620.0	1.0	12.04
7650.0	1.0	12.05
7680.0	1.0	12.05
7710.0	1.0	12.05
7740.0	1.0	12.05
7770.0	1.0	12.05
7800.0	1.0	12.05
7830.0	1.0	12.05
7860.0	1.0	12.05
7890.0	1.0	12.05
7920.0	1.0	12.05
7950.0	1.0	12.05
7980.0	1.0	12.05
8010.0	1.0	12.05
8040.0	1.0	12.06
8070.0	1.0	12.06
8100.0	1.0	12.06
8130.0	1.0	12.06
8160.0	1.0	12.06
8190.0	1.0	12.06
8220.0	1.0	12.06
8250.0	1.0	12.06
8280.0	1.0	12.06
8310.0	1.0	12.06
8340.0	1.0	12.06
8370.0	1.0	12.06
8400.0	1.0	12.06
8430.0	1.0	12.06
8460.0	1.0	12.06
8490.0	1.0	12.06
8520.0	1.0	12.06
8550.0	1.0	12.06
8580.0	1.0	12.06
8610.0	1.0	12.06
8640.0	1.0	12.06
8670.0	1.0	12.06
8700.0	1.0	12.06
8730.0	1.0	12.06
8760.0	1.0	12.06
8790.0	1.0	12.06
8820.0	1.0	12.07
8850.0	1.0	12.06
8880.0	1.0	12.07
8910.0	1.0	12.07
8940.0	2.0	12.07
8970.0	2.0	12.07
9000.0	2.0	12.07
9030.0	2.0	12.07
9060.0	2.0	12.07
9090.0	2.0	12.07
9120.0	2.0	12.07
9150.0	2.0	12.07
9180.0	2.0	12.07
9210.0	2.0	12.07
9240.0	2.0	12.07
9270.0	2.0	12.07
9300.0	2.0	12.07
9330.0	2.0	12.07
9360.0	2.0	12.07
9390.0	2.0	12.07
9420.0	2.0	12.08
9450.0	2.0	12.07
9480.0	2.0	12.08
9510.0	2.0	12.07
9540.0	2.0	12.08
9570.0	2.0	12.08
9600.0	2.0	12.08
9630.0	2.0	12.08
9660.0	2.0	12.08
9690.0	2.0	12.08
9720.0	2.0	12.08
9750.0	2.0	12.08
9780.0	2.0	12.08
9810.0	2.0	12.08
9840.0	2.0	12.08
9870.0	2.0	12.09
9900.0	2.0	12.08
9930.0	2.0	12.09
9960.0	2.0	12.09
9990.0	2.0	12.09
10020.0	2.0	12.09
10050.0	2.0	12.09
10080.0	2.0	12.09
10110.0	2.0	12.09
10140.0	3.0	12.09
10170.0	3.0	12.09
10200.0	3.0	12.09
10230.0	3.0	12.09
10260.0	3.0	12.09
10290.0	3.0	12.09
10320.0	3.0	12.09
10350.0	3.0	12.09
10380.0	3.0	12.09
10410.0	3.0	12.09
10440.0	3.0	12.09
10470.0	3.0	12.09
10500.0	3.0	12.09
10530.0	3.0	12.09
10560.0	3.0	12.09
10590.0	3.0	12.09
10620.0	3.0	12.09
10650.0	3.0	12.09
10680.0	3.0	12.09
10710.0	3.0	12.1
10740.0	3.0	12.09
10770.0	3.0	12.1
10800.0	3.0	12.09
10830.0	3.0	12.09
10860.0	3.0	12.09
10890.0	3.0	12.09
10920.0	3.0	12.1
10950.0	3.0	12.09
10980.0	3.0	12.1
11010.0	3.0	12.1
11040.0	3.0	12.09
11070.0	3.0	12.1
11100.0	3.0	12.09
11130.0	3.0	12.09
11160.0	3.0	12.1
11190.0	4.0	12.1
11220.0	4.0	12.09
11250.0	4.0	12.1
11280.0	4.0	12.1
11310.0	4.0	12.1
11340.0	4.0	12.09
11370.0	4.0	12.1
11400.0	4.0	12.1
11430.0	4.0	12.1
11460.0	4.0	12.1
11490.0	4.0	12.1
11520.0	4.0	12.1
11550.0	4.0	12.1
11580.0	4.0	12.1
11610.0	4.0	12.1
11640.0	4.0	12.1
11670.0	4.0	12.1
11700.0	4.0	12.1
11730.0	4.0	12.1
11760.0	4.0	12.1
11790.0	4.0	12.1
11820.0	4.0	12.1
11850.0	4.0	12.1
11880.0	4.0	12.1
11910.0	4.0	12.1
11940.0	4.0	12.1
11970.0	4.0	12.1
12000.0	4.0	12.1
12030.0	4.0	12.1
12060.0	4.0	12.1
12090.0	5.0	12.1
12120.0	5.0	12.1
12150.0	5.0	12.1
12180.0	5.0	12.1
12210.0	5.0	12.1
12240.0	5.0	12.1
12270.0	5.0	12.1
12300.0	5.0	12.1
12330.0	5.0	12.1
12360.0	5.0	12.1
12390.0	5.0	12.1
12420.0	5.0	12.1
12450.0	5.0	12.09
12480.0	5.0	12.09
12510.0	5.0	12.1
12540.0	5.0	12.09
12570.0	5.0	12.09
12600.0	5.0	12.09
12630.0	5.0	12.09
12660.0	5.0	12.09
12690.0	5.0	12.09
12720.0	5.0	12.09
12750.0	5.0	12.09
12780.0	5.0	12.09
12810.0	5.0	12.09
12840.0	5.0	12.09
12870.0	5.0	12.09
12900.0	5.0	12.09
12930.0	5.0	12.09
12960.0	5.0	12.09
12990.0	5.0	12.08
13020.0	5.0	12.08
13050.0	5.0	12.08
13080.0	5.0	12.08
13110.0	5.0	12.07
13140.0	5.0	12.07
13170.0	5.0	12.07
13200.0	5.0	12.07
13230.0	5.0	12.07
13260.0	5.0	12.07
13290.0	5.0	12.07
13320.0	5.0	12.07
13350.0	6.0	12.07
13380.0	6.0	12.06
13410.0	6.0	12.06
13440.0	6.0	12.06
13470.0	6.0	12.06
13500.0	6.0	12.06
13530.0	6.0	12.06
13560.0	6.0	12.06
13590.0	6.0	12.06
13620.0	6.0	12.06
13650.0	6.0	12.06
13680.0	6.0	12.06
13710.0	6.0	12.06
13740.0	6.0	12.06
13770.0	6.0	12.06
13800.0	6.0	12.06
13830.0	6.0	12.06
13860.0	6.0	12.06
13890.0	6.0	12.06
13920.0	6.0	12.06
13950.0	6.0	12.06
13980.0	6.0	12.06
14010.0	6.0	12.06
14040.0	6.0	12.06
14070.0	6.0	12.06
14100.0	6.0	12.06
14130.0	6.0	12.06
14160.0	6.0	12.06
14190.0	6.0	12.06
14220.0	6.0	12.06
14250.0	6.0	12.06
14280.0	6.0	12.06
14310.0	6.0	12.06
14340.0	6.0	12.06
14370.0	6.0	12.06
14400.0	6.0	12.06
14430.0	6.0	12.06
14460.0	6.0	12.06
14490.0	6.0	12.06
14520.0	6.0	12.06
14550.0	6.0	12.06
14580.0	6.0	12.06
14610.0	6.0	12.06
14640.0	6.0	12.06
14670.0	6.0	12.06
14700.0	6.0	12.06
14730.0	6.0	12.06
14760.0	6.0	12.06
14790.0	6.0	12.05
14820.0	6.0	12.05
14850.0	6.0	12.05
14880.0	6.0	12.05
14910.0	7.0	12.05
14940.0	7.0	12.05
14970.0	7.0	12.05
15000.0	7.0	12.06
15030.0	7.0	12.05
15060.0	7.0	12.05
15090.0	7.0	12.05
15120.0	7.0	12.05
15150.0	7.0	12.05
15180.0	7.0	12.05
15210.0	7.0	12.05
15240.0	7.0	12.05
15270.0	7.0	12.05
15300.0	7.0	12.05
15330.0	7.0	12.05
15360.0	7.0	12.05
15390.0	7.0	12.05
15420.0	7.0	12.05
15450.0	7.0	12.05
15480.0	7.0	12.04
15510.0	7.0	12.05
15540.0	7.0	12.05
15570.0	7.0	12.05
15600.0	7.0	12.04
15630.0	7.0	12.04
15660.0	7.0	12.04
15690.0	7.0	12.04
15720.0	7.0	12.04
15750.0	7.0	12.04
15780.0	7.0	12.04
15810.0	7.0	12.03
15840.0	7.0	12.04
15870.0	7.0	12.04
15900.0	7.0	12.04
15930.0	7.0	12.04
15960.0	7.0	12.04
15990.0	7.0	12.04
16020.0	7.0	12.03
16050.0	7.0	12.03
16080.0	7.0	12.03
16110.0	7.0	12.03
16140.0	7.0	12.03
16170.0	7.0	12.03
16200.0	7.0	12.03
16230.0	7.0	12.03
16260.0	7.0	12.03
16290.0	7.0	12.03
16320.0	7.0	12.03
16350.0	7.0	12.03
16380.0	7.0	12.03
16410.0	7.0	12.03
16440.0	7.0	12.03
16470.0	7.0	12.03
16500.0	7.0	12.02
16530.0	7.0	12.02
16560.0	7.0	12.02
16590.0	7.0	12.02
16620.0	7.0	12.02
16650.0	7.0	12.02
16680.0	7.0	12.02
16710.0	7.0	12.02
16740.0	7.0	12.02
16770.0	7.0	12.02
16800.0	7.0	12.02
16830.0	7.0	12.02
16860.0	7.0	12.02
16890.0	7.0	12.02
16920.0	7.0	12.02
16950.0	7.0	12.02
16980.0	7.0	12.02
17010.0	7.0	12.01
17040.0	7.0	12.02
17070.0	7.0	12.02
17100.0	7.0	12.01
17130.0	7.0	12.01
17160.0	7.0	12.01
17190.0	7.0	12.01
17220.0	7.0	12.01
17250.0	7.0	12.01
17280.0	7.0	12.01
17310.0	7.0	12.01
17340.0	7.0	12.01
17370.0	7.0	12.0
17400.0	7.0	12.01
17430.0	7.0	12.01
17460.0	7.0	12.01
17490.0	7.0	12.0
17520.0	7.0	12.0
17550.0	7.0	12.0
17580.0	7.0	12.0
17610.0	7.0	12.0
17640.0	7.0	12.0
17670.0	7.0	12.0
17700.0	7.0	11.99
17730.0	7.0	11.99
17760.0	7.0	11.99
17790.0	7.0	11.99
17820.0	7.0	11.99
17850.0	7.0	11.99
17880.0	7.0	11.99
17910.0	7.0	11.99
17940.0	7.0	11.99
17970.0	7.0	11.99
18000.0	7.0	11.99
18030.0	7.0	11.98
18060.0	7.0	11.99
18090.0	7.0	11.99
18120.0	7.0	11.98
18150.0	7.0	11.98
18180.0	7.0	11.99
18210.0	7.0	11.98
18240.0	7.0	11.98
18270.0	7.0	11.98
18300.0	7.0	11.98
18330.0	7.0	11.98
18360.0	7.0	11.98
18390.0	7.0	11.98
18420.0	7.0	11.98
18450.0	7.0	11.98
18480.0	7.0	11.98
18510.0	7.0	11.98
18540.0	7.0	11.98
18570.0	7.0	11.98
18600.0	7.0	11.98
18630.0	7.0	11.97
18660.0	7.0	11.97
18690.0	7.0	11.97
18720.0	7.0	11.97
18750.0	7.0	11.97
18780.0	7.0	11.97
18810.0	7.0	11.97
18840.0	7.0	11.97
18870.0	7.0	11.97
18900.0	7.0	11.97
18930.0	7.0	11.97
18960.0	7.0	11.97
18990.0	7.0	11.97
19020.0	7.0	11.96
19050.0	7.0	11.96
19080.0	7.0	11.96
19110.0	7.0	11.96
19140.0	7.0	11.96
19170.0	7.0	11.96
19200.0	7.0	11.96
19230.0	7.0	11.96
19260.0	7.0	11.96
19290.0	7.0	11.96
19320.0	7.0	11.95
19350.0	7.0	11.96
19380.0	7.0	11.95
19410.0	7.0	11.95
19440.0	7.0	11.96
19470.0	7.0	11.95
19500.0	7.0	11.95
19530.0	7.0	11.95
19560.0	7.0	11.95
19590.0	7.0	11.95
19620.0	7.0	11.95
19650.0	7.0	11.95
19680.0	7.0	11.95
19710.0	7.0	11.95
19740.0	7.0	11.95
19770.0	7.0	11.95
19800.0	7.0	11.95
19830.0	7.0	11.95
19860.0	7.0	11.95
19890.0	7.0	11.95
19920.0	7.0	11.95
19950.0	7.0	11.94
19980.0	7.0	11.94
20010.0	7.0	11.94
20040.0	7.0	11.94
20070.0	7.0	11.94
20100.0	7.0	11.94
20130.0	7.0	11.94
20160.0	7.0	11.94
20190.0	7.0	11.94
20220.0	7.0	11.94
20250.0	7.0	11.94
20280.0	7.0	11.94
20310.0	7.0	11.94
20340.0	7.0	11.94
20370.0	7.0	11.93
20400.0	7.0	11.93
20430.0	7.0	11.93
20460.0	7.0	11.93
20490.0	7.0	11.93
20520.0	7.0	11.93
20550.0	7.0	11.93
20580.0	7.0	11.93
20610.0	7.0	11.93
20640.0	7.0	11.93
20670.0	7.0	11.93
20700.0	7.0	11.93
20730.0	7.0	11.92
20760.0	7.0	11.92
20790.0	7.0	11.92
20820.0	7.0	11.92
20850.0	7.0	11.92
20880.0	7.0	11.92
20910.0	7.0	11.92
20940.0	7.0	11.92
20970.0	7.0	11.92
21000.0	7.0	11.91
21030.0	7.0	11.91
21060.0	7.0	11.91
21090.0	7.0	11.91
21120.0	7.0	11.91
21150.0	7.0	11.91
21180.0	7.0	11.91
21210.0	7.0	11.91
21240.0	7.0	11.91
21270.0	7.0	11.91
21300.0	7.0	11.9
21330.0	7.0	11.9
21360.0	7.0	11.9
21390.0	7.0	11.9
21420.0	7.0	11.9
21450.0	7.0	11.9
21480.0	7.0	11.9
21510.0	7.0	11.9
21540.0	7.0	11.9
21570.0	7.0	11.9
21600.0	7.0	11.9
21630.0	7.0	11.9
21660.0	7.0	11.9
21690.0	7.0	11.9
21720.0	7.0	11.9
21750.0	7.0	11.9
21780.0	7.0	11.9
21810.0	7.0	11.89
21840.0	7.0	11.89
21870.0	7.0	11.89
21900.0	7.0	11.9
21930.0	7.0	11.89
21960.0	7.0	11.89
21990.0	7.0	11.89
22020.0	7.0	11.89
22050.0	7.0	11.89
22080.0	7.0	11.89
22110.0	7.0	11.89
22140.0	7.0	11.89
22170.0	7.0	11.89
22200.0	7.0	11.89
22230.0	7.0	11.88
22260.0	7.0	11.88
22290.0	7.0	11.89
22320.0	7.0	11.89
22350.0	7.0	11.88
22380.0	7.0	11.88
22410.0	7.0	11.88
22440.0	7.0	11.88
22470.0	7.0	11.88
22500.0	7.0	11.87
22530.0	7.0	11.87
22560.0	7.0	11.87
22590.0	7.0	11.87
22620.0	7.0	11.87
22650.0	7.0	11.87
22680.0	7.0	11.87
22710.0	7.0	11.87
22740.0	7.0	11.87
22770.0	7.0	11.86
22800.0	7.0	11.86
22830.0	7.0	11.86
22860.0	7.0	11.86
22890.0	7.0	11.86
22920.0	7.0	11.86
22950.0	7.0	11.86
22980.0	7.0	11.86
23010.0	7.0	11.86
23040.0	7.0	11.86
23070.0	7.0	11.86
23100.0	7.0	11.85
23130.0	7.0	11.85
23160.0	7.0	11.86
23190.0	7.0	11.86
23220.0	7.0	11.85
23250.0	7.0	11.85
23280.0	7.0	11.85
23310.0	7.0	11.85
23340.0	7.0	11.85
23370.0	7.0	11.85
23400.0	7.0	11.85
23430.0	7.0	11.85
23460.0	7.0	11.85
23490.0	7.0	11.85
23520.0	7.0	11.85
23550.0	7.0	11.85
23580.0	7.0	11.84
23610.0	7.0	11.84
23640.0	7.0	11.84
23670.0	7.0	11.84
23700.0	7.0	11.84
23730.0	7.0	11.84
23760.0	7.0	11.84
23790.0	7.0	11.84
23820.0	7.0	11.84
23850.0	7.0	11.84
23880.0	7.0	11.84
23910.0	7.0	11.84
23940.0	7.0	11.83
23970.0	7.0	11.84
24000.0	7.0	11.83
24030.0	7.0	11.83
24060.0	7.0	11.83
24090.0	7.0	11.83
24120.0	7.0	11.82
24150.0	0.0	11.82
24180.0	0.0	11.83
24210.0	0.0	11.82
24240.0	0.0	11.82
24270.0	0.0	11.82
24300.0	0.0	11.82
24330.0	0.0	11.82
24360.0	0.0	11.82
24390.0	0.0	11.82
24420.0	0.0	11.82
24450.0	0.0	11.82
24480.0	0.0	11.82
24510.0	0.0	11.82
24540.0	0.0	11.82
24570.0	0.0	11.82
24600.0	0.0	11.82
24630.0	0.0	11.82
24660.0	0.0	11.82
24690.0	0.0	11.82
24720.0	0.0	11.82
24750.0	0.0	11.82
24780.0	0.0	11.83
24810.0	0.0	11.83
24840.0	0.0	11.83
24870.0	0.0	11.83
24900.0	0.0	11.83
24930.0	0.0	11.83
24960.0	0.0	11.83
24990.0	0.0	11.83
25020.0	0.0	11.83
25050.0	0.0	11.84
25080.0	0.0	11.84
25110.0	0.0	11.84
25140.0	0.0	11.84
25170.0	0.0	11.84
25200.0	0.0	11.84
25230.0	0.0	11.84
25260.0	0.0	11.84
25290.0	0.0	11.84
25320.0	0.0	11.84
25350.0	0.0	11.85
25380.0	0.0	11.85
25410.0	0.0	11.85
25440.0	0.0	11.85
25470.0	0.0	11.85
25500.0	0.0	11.85
25530.0	0.0	11.85
25560.0	0.0	11.85
25590.0	0.0	11.85
25620.0	0.0	11.85
25650.0	0.0	11.86
25680.0	0.0	11.86
25710.0	0.0	11.86
25740.0	0.0	11.86
25770.0	0.0	11.86
25800.0	0.0	11.86
25830.0	0.0	11.86
25860.0	0.0	11.86
25890.0	0.0	11.86
25920.0	0.0	11.86
25950.0	0.0	11.86
25980.0	0.0	11.86
26010.0	0.0	11.86
26040.0	0.0	11.86
26070.0	0.0	11.87
26100.0	0.0	11.87
26130.0	0.0	11.87
26160.0	0.0	11.87
26190.0	0.0	11.87
26220.0	0.0	11.87
26250.0	0.0	11.87
26280.0	0.0	11.87
26310.0	0.0	11.87
26340.0	0.0	11.87
26370.0	0.0	11.87
26400.0	0.0	11.88
26430.0	0.0	11.88
26460.0	0.0	11.88
26490.0	0.0	11.88
26520.0	0.0	11.88
26550.0	0.0	11.88
26580.0	0.0	11.88
26610.0	0.0	11.89
26640.0	0.0	11.89
26670.0	0.0	11.89
26700.0	0.0	11.89
26730.0	0.0	11.89
26760.0	0.0	11.89
26790.0	0.0	11.89
26820.0	0.0	11.89
26850.0	0.0	11.89
26880.0	0.0	11.89
26910.0	0.0	11.89
26940.0	0.0	11.89
26970.0	0.0	11.89
27000.0	0.0	11.89
27030.0	0.0	11.9
27060.0	0.0	11.9
27090.0	0.0	11.9
27120.0	0.0	11.9
27150.0	0.0	11.9
27180.0	0.0	11.9
27210.0	0.0	11.9
27240.0	0.0	11.9
27270.0	0.0	11.9
27300.0	0.0	11.9
27330.0	0.0	11.9
27360.0	0.0	11.91
27390.0	0.0	11.91
27420.0	0.0	11.91
27450.0	0.0	11.91
27480.0	0.0	11.91
27510.0	0.0	11.91
27540.0	0.0	11.91
27570.0	0.0	11.91
27600.0	0.0	11.91
27630.0	0.0	11.91
27660.0	0.0	11.91
27690.0	0.0	11.91
27720.0	0.0	11.91
27750.0	0.0	11.91
27780.0	0.0	11.92
27810.0	0.0	11.92
27840.0	0.0	11.92
27870.0	0.0	11.93
27900.0	0.0	11.93
27930.0	0.0	11.93
27960.0	0.0	11.93
27990.0	0.0	11.93
28020.0	0.0	11.93
28050.0	0.0	11.93
28080.0	0.0	11.93
28110.0	0.0	11.93
28140.0	0.0	11.93
28170.0	0.0	11.93
28200.0	0.0	11.93
28230.0	0.0	11.94
28260.0	0.0	11.94
28290.0	0.0	11.94
28320.0	0.0	11.94
28350.0	0.0	11.94
28380.0	0.0	11.94
28410.0	0.0	11.94
28440.0	0.0	11.94
28470.0	0.0	11.94
28500.0	0.0	11.94
28530.0	0.0	11.94
28560.0	0.0	11.95
28590.0	0.0	11.95
28620.0	0.0	11.95
28650.0	0.0	11.95
28680.0	0.0	11.95
28710.0	0.0	11.95
28740.0	0.0	11.95
28770.0	0.0	11.95
28800.0	0.0	11.95
28830.0	0.0	11.95
28860.0	0.0	11.95
28890.0	0.0	11.95
28920.0	0.0	11.96
28950.0	0.0	11.95
28980.0	0.0	11.96
29010.0	0.0	11.96
29040.0	0.0	11.96
29070.0	0.0	11.96
29100.0	0.0	11.96
29130.0	0.0	11.96
29160.0	0.0	11.97
29190.0	0.0	11.97
29220.0	0.0	11.97
29250.0	0.0	11.97
29280.0	0.0	11.97
29310.0	0.0	11.97
29340.0	0.0	11.97
29370.0	0.0	11.97
29400.0	0.0	11.97
29430.0	0.0	11.97
29460.0	0.0	11.97
29490.0	0.0	11.97
29520.0	0.0	11.98
29550.0	0.0	11.98
29580.0	0.0	11.98
29610.0	0.0	11.98
29640.0	0.0	11.98
29670.0	0.0	11.98
29700.0	0.0	11.98
29730.0	0.0	11.98
29760.0	0.0	11.98
29790.0	0.0	11.98
29820.0	0.0	11.98
29850.0	0.0	11.98
29880.0	0.0	11.98
29910.0	0.0	11.98
29940.0	0.0	11.99
29970.0	0.0	11.99
30000.0	0.0	11.99
30030.0	0.0	11.99
30060.0	0.0	11.99
30090.0	0.0	11.99
30120.0	0.0	11.99
30150.0	0.0	11.99
30180.0	0.0	11.99
30210.0	0.0	11.99
30240.0	0.0	11.99
30270.0	0.0	11.99
30300.0	0.0	11.99
30330.0	0.0	11.99
30360.0	0.0	12.0
30390.0	0.0	11.99
30420.0	0.0	12.0
30450.0	0.0	12.0
30480.0	0.0	12.0
30510.0	0.0	12.0
30540.0	0.0	12.01
30570.0	0.0	12.01
30600.0	0.0	12.01
30630.0	0.0	12.01
30660.0	0.0	12.01
30690.0	0.0	12.01
30720.0	0.0	12.02
30750.0	0.0	12.02
30780.0	0.0	12.02
30810.0	0.0	12.02
30840.0	0.0	12.02
30870.0	0.0	12.02
30900.0	0.0	12.02
30930.0	0.0	12.02
30960.0	0.0	12.02
30990.0	0.0	12.02
31020.0	0.0	12.02
31050.0	0.0	12.02
31080.0	0.0	12.03
31110.0	0.0	12.03
31140.0	0.0	12.03
31170.0	0.0	12.03
31200.0	0.0	12.03
31230.0	0.0	12.03
31260.0	0.0	12.03
31290.0	0.0	12.03
31320.0	0.0	12.03
31350.0	0.0	12.03
31380.0	0.0	12.03
31410.0	0.0	12.03
31440.0	0.0	12.03
31470.0	0.0	12.03
31500.0	0.0	12.03
31530.0	0.0	12.03
31560.0	1.0	12.03
31590.0	1.0	12.04
31620.0	0.0	12.04
31650.0	1.0	12.04
31680.0	1.0	12.05
31710.0	1.0	12.05
31740.0	1.0	12.05
31770.0	1.0	12.05
31800.0	1.0	12.05
31830.0	1.0	12.05
31860.0	1.0	12.05
31890.0	1.0	12.05
31920.0	1.0	12.05
31950.0	1.0	12.05
31980.0	1.0	12.05
32010.0	1.0	12.05
32040.0	1.0	12.06
32070.0	1.0	12.06
32100.0	1.0	12.06
32130.0	1.0	12.06
32160.0	1.0	12.06
32190.0	1.0	12.06
32220.0	1.0	12.06
32250.0	1.0	12.06
32280.0	1.0	12.06
32310.0	1.0	12.06
32340.0	1.0	12.06
32370.0	1.0	12.06
32400.0	1.0	12.06
32430.0	1.0	12.06
